32.47596,25.587929,8.25277,25.815522,144.366824,20.521152,153.119167,171.395545,157.538166,143.199414,171.882595,171.408446,146.234357,166.588569,167.465896,0.000000
31.606072,25.710666,6.519657,26.173296,143.74567,19.952463,151.712657,172.221686,156.749018,143.04684,172.01246,171.795896,146.550308,166.109924,167.001468,0.000000
30.390004,25.73412,7.356103,27.159364,143.616866,19.383633,151.88165,172.402187,158.163917,142.416861,171.645398,172.286008,146.364281,165.717341,167.060126,0.000000
31.614848,24.719924,8.405087,24.75339,145.194042,22.404418,154.930414,171.543602,158.5438,143.679277,172.226178,171.61125,145.43354,167.020346,168.733117,0.000000
33.461137,25.121808,9.622665,24.826552,144.852757,22.531676,154.263942,172.320347,158.218319,143.096537,172.649381,171.384379,143.902039,167.246355,169.031408,0.000000
32.957418,24.380288,8.375938,25.899903,143.509269,23.968833,152.81917,173.022835,156.877471,141.83407,172.497366,169.77953,142.594747,166.686391,169.631528,0.000000
32.904532,29.568908,7.38445,30.280125,137.875959,16.293049,143.997809,173.984437,156.863345,139.797699,172.766531,170.554677,151.152375,166.876006,169.416253,0.000000
33.160671,28.393439,6.613224,28.623733,140.576704,16.235845,146.758664,175.205064,159.35224,140.921753,172.061724,171.551453,152.744473,166.194293,167.680482,0.000000
34.634249,29.608475,5.639109,27.907707,142.165296,17.506173,146.382508,174.952079,157.342385,142.14643,172.100054,170.485952,151.938136,166.145174,168.390485,0.000000
33.840332,28.483702,7.11246,29.278041,139.264676,17.716336,144.052621,174.648881,157.073579,139.60815,172.53905,169.55922,150.389196,166.634546,168.258778,0.000000
33.981125,29.033193,8.031963,29.407757,138.851077,17.648081,143.991891,174.718486,156.120995,140.041362,172.512442,170.170281,150.340377,166.296713,168.904827,0.000000
33.15285,24.711959,5.706364,26.117724,146.40004,22.067769,153.896633,177.626571,153.754456,144.065592,170.065046,162.455181,153.400634,163.831181,166.66183,0.000000
33.592171,24.048532,5.618977,25.529727,146.855666,26.010167,153.83624,177.464795,150.395323,144.29783,170.590775,160.514964,152.689121,164.900664,167.157915,0.000000
33.277412,24.781082,5.884816,27.130444,145.287502,22.26583,152.024223,178.14221,151.949572,143.766724,169.916847,161.913844,150.944038,163.690192,166.81582,0.000000
35.282645,22.095608,7.953554,23.850035,146.794778,30.913967,156.747353,176.882023,150.635371,145.172718,172.143228,162.414926,146.819813,167.089006,169.453258,0.000000
35.72979,23.628353,6.84158,21.608758,149.202608,29.528477,159.431057,176.1265,149.525051,145.989371,172.693518,160.494437,146.94622,167.655583,169.487906,0.000000
35.870157,23.441638,7.384659,23.033551,147.044686,30.605774,157.857646,176.298517,149.560391,145.169756,172.287515,160.631472,145.476576,167.057384,169.313192,0.000000
34.850954,20.961288,7.640274,25.103941,146.111638,31.78888,156.700435,178.404843,152.717564,144.860039,171.298263,163.386682,148.236647,167.163176,169.342933,0.000000
35.27804,22.008326,8.796448,22.139479,148.971293,32.266463,159.523061,177.929352,151.853174,146.368988,171.45657,162.769175,148.406476,167.334238,168.658402,0.000000
40.363096,18.981456,7.265345,33.447804,133.539648,29.114591,145.246736,173.885852,163.176749,137.433136,172.048432,174.900798,147.350244,169.962257,165.568651,0.000000
36.152812,21.097359,8.802617,31.241882,135.531637,27.020917,148.865263,173.242584,166.355117,139.23724,172.454675,176.955593,148.333374,171.291409,158.889769,0.000000
40.001429,15.266891,4.287773,32.842055,131.695459,23.575167,146.426988,172.902383,161.924452,135.284497,172.944535,175.336338,143.261662,172.097321,159.510863,0.000000
26.695942,18.442075,10.707143,26.531467,144.296422,32.065453,157.852002,177.975413,158.354996,142.321995,171.655308,168.771069,146.93801,167.591087,168.864353,0.000000
28.018141,18.231111,12.455686,26.763941,143.672872,30.999635,157.592677,177.95627,158.70869,143.048639,171.718683,168.960724,147.434892,167.627341,169.231476,0.000000
27.3975,18.168189,9.567909,26.755985,143.695805,32.143765,157.378837,177.663049,157.07154,141.889454,171.707779,167.862959,146.954475,167.567631,169.119421,0.000000
32.640002,18.725329,10.057788,27.356293,142.059988,30.256494,156.286514,176.669884,157.039458,141.94457,172.722957,167.319556,145.376224,168.707113,169.635835,0.000000
32.334264,18.978068,12.041985,29.304751,139.832136,29.135923,154.585245,177.017748,158.372392,140.452764,172.202377,169.16791,145.505928,168.27558,169.140695,0.000000
40.322471,26.417893,5.840793,22.997997,149.011034,25.581777,159.165214,174.887008,154.096998,145.724271,171.177762,161.600926,149.51639,165.732589,167.984821,0.000000
38.848166,27.268503,5.316541,23.464802,148.381123,27.015956,157.854874,175.11985,151.603455,144.95672,171.502892,160.773723,148.081927,165.734729,168.718469,0.000000
40.269335,27.08733,6.38821,22.679222,149.103543,25.944242,159.792093,174.541018,154.18094,145.638559,171.203592,162.146404,149.600771,165.537859,168.669816,0.000000
43.243222,27.177524,5.952934,21.494326,152.446337,26.787216,160.019911,174.084072,148.910398,146.539715,171.640951,159.250321,148.644988,165.896226,168.025184,0.000000
43.343048,26.335751,6.045921,21.926746,150.660294,28.519286,159.6222,175.309043,149.763092,145.851642,170.952012,159.42763,149.013063,165.29518,166.742413,0.000000
38.577278,26.718635,5.334915,24.908574,147.440014,20.874323,155.945802,174.881904,159.14529,144.820559,171.82683,167.143174,157.078482,166.42237,168.80038,0.000000
38.588363,26.82057,6.304281,24.832115,147.286123,17.908211,154.858237,174.537106,157.789209,146.251028,171.534936,166.02549,151.247984,166.570675,168.578571,0.000000
38.788976,27.019909,4.674371,24.467818,149.992754,17.768236,155.180765,174.65618,154.96262,148.427987,171.293437,164.103618,153.839349,166.057028,166.546278,0.000000
32.998815,25.450362,5.720202,28.413043,143.452228,18.905927,152.10514,176.905362,159.086597,143.880671,170.556493,168.771043,149.561959,164.201781,166.863058,0.000000
33.011853,24.881902,4.889634,25.747297,146.063361,21.820275,154.370099,175.817287,156.239291,145.811311,171.391118,166.133581,155.014766,165.89267,167.500678,0.000000
28.895779,23.55288,4.438191,27.398926,144.422506,21.471828,152.461759,176.231544,156.494159,145.034763,170.752287,166.946354,153.3824,164.258445,166.374189,0.000000
29.90199,23.304367,4.584765,25.438079,147.23671,20.705499,154.301482,175.740344,157.493796,146.276646,170.72928,167.836844,153.617078,164.475523,165.546566,0.000000
31.554423,22.249588,4.707303,27.112188,147.638389,23.079926,154.108463,176.901526,150.931458,145.841964,169.389254,160.190344,153.578598,164.10051,163.331993,0.000000
29.630373,24.309985,4.380195,25.204578,146.90452,20.526654,154.771232,175.957359,157.28671,145.568475,170.899144,167.537326,157.657356,164.427797,165.504162,0.000000
29.093649,23.451933,4.471662,26.707354,145.00841,20.409862,152.804447,176.450687,157.284355,144.503751,170.774242,167.818463,155.200726,163.787538,165.698571,0.000000
